Frame,MG300_GGPP_Lig1,MG300_GGPP_Lig2,MG301_GGPP_Lig1,MG301_GGPP_Lig2,MG302_GGPP_Lig1,MG302_GGPP_Lig2
0,28.33078486482159,25.254994992290968,10.891131147333189,9.725153449605774,9.218479505977804,8.570310465915632
1,28.123492923225896,24.95525066262164,10.627852772577379,9.900897035006741,8.973946937342363,8.540963082834077
2,28.374526768343674,25.45552254895755,10.959066518470411,10.02569307823301,9.210066012888031,8.752318473124218
3,29.464758776663952,26.286955086478876,10.552163068993284,10.004608188971464,8.898613920649215,8.628724983857698
4,28.713710065126044,25.54122848070662,10.521703795248417,9.790882455802938,9.04943952386887,8.73162073472932
5,29.432861930970432,25.558261573015155,10.514745232746302,9.968597534386785,8.84506805064465,8.690184208533276
6,28.437622055011843,25.208543400481073,10.606857454191973,9.690069011730795,9.375853136240536,8.96664621310746
7,29.15107378668405,25.80784947235763,10.741929785666414,9.75996290782245,9.293585316499263,8.725652365846503
8,28.69090338787627,25.380029346458326,10.628998593128848,9.9421080399284,8.816271555454877,8.587810099819855
9,27.862100088583095,24.826410657248278,10.809532814834741,10.022611634064576,9.0632377689701,8.668312820258855
10,28.235123304801025,24.95707053142565,10.52115105773448,9.856943079338736,8.853270454676071,8.58549110929529
11,28.216389769088618,25.22098371000078,10.924043804227571,9.785632156270902,8.939011160427714,8.471922698791182
12,28.188664111786583,25.397280377727654,10.87346370384039,9.842714178587,8.96636789190409,8.56226107271746
13,27.952335158024063,24.804903673615474,10.79968205466939,9.626046527208848,9.25744187939249,8.832247078824754
14,28.18504639827176,25.110025688724427,10.54288336816441,9.61119138184401,9.080671982673419,8.758446379618489
15,28.289684860263687,25.566519554414217,11.007817385132045,9.895529496676216,9.177809210229226,8.487289760763534
16,28.191253615338315,25.32152851477035,10.963451733367835,9.858460823664831,9.139261267589823,8.52320432223407
17,27.849871551486075,25.006723703936554,10.659935547310313,9.577281411906377,9.022750357912779,8.64548423159609
18,27.98966230599003,25.280680558743626,10.710445020728134,9.65659842391181,8.84993257746142,8.454198975170817
19,30.390053013751142,27.54110633286445,10.98118453819974,9.90725457303356,9.043324811656143,8.526559217649904
20,28.108473335453546,25.225631350395496,10.66717835289601,9.746568281253452,9.090509380840041,8.564818372505792
21,28.153222195212912,25.124796253912187,10.451783675846924,9.62859078482999,8.776189328887638,8.468226131925327
22,28.47943011984055,25.522641586521203,10.723506232515719,9.86851622725832,9.18083976718191,8.815576321178524
23,27.799319463338517,25.009101354449285,10.870467820868436,9.795982679357582,9.26268452479974,8.691883807989484
24,27.777614372598492,25.1308799052599,10.793117821588606,9.78195922187545,9.241074333231866,8.778856126015418
25,27.408445859783416,24.447462989128567,10.726567694475714,9.93482202015884,9.270538231402385,8.868609540258708
26,27.660450626269874,24.894928944517304,10.58823106357304,9.56976911217169,8.965652633132338,8.556559040878401
27,27.289845909253746,24.485621615872212,10.78832132275487,9.787940390439513,9.39440567208285,8.518498826189651
28,27.606016078789956,24.63118229699083,10.426845290215622,9.580997445609713,8.907385725823715,8.740061088975006
29,27.4176503547318,24.73148262938909,10.800700152571459,9.764773961620692,9.134281848566246,8.636735919464572
30,27.47924146142896,24.657976332012776,10.676938282335671,9.750191247982784,8.94467243637967,8.633115261701326
31,28.540009026717414,25.513071823301445,11.068042411915604,9.679382769458519,9.221064174650937,8.647066154291421
32,27.84171972832353,25.1564327045776,10.655827933304277,9.644705581956591,9.212216414378775,8.728075453839747
33,28.375489507496482,25.76117643151605,10.664332647894275,9.965211677041806,9.180453536043366,8.623360885804
34,27.89453839314322,24.83598769715424,10.565258305762054,9.62123913742625,9.083342344895462,8.665134095151641
35,27.838889336639575,25.114153601750683,10.466115754533114,9.41879321744764,9.098756785403182,8.532479148745024
36,27.9937793294618,25.18165209232031,10.642015584183865,9.753994140795484,8.844930499776705,8.4801485423265
37,28.499623883312303,25.62935565674406,10.64594148668893,9.77982324552283,9.23468435772283,8.681604826733265
38,27.81246793051784,25.40036825544918,10.628458989760386,9.504575623109208,9.104845452419026,8.704467991196449
39,28.40129665567582,25.437264463303368,10.586788866413746,9.619353280632524,9.141938173061837,8.738586787667352
40,28.580832140277202,25.649953694195116,10.692016420065418,9.766445234400855,8.946870179067197,8.5642099552348
41,28.239355569744408,25.480465343808138,10.698012472531445,9.786073527260818,8.958200596729158,8.761310921396548
42,28.55306802351339,25.651685762837456,10.571318166209862,9.651886800795992,8.90450593486997,8.458698141880326
43,28.13277540292534,25.125017825344294,10.609143574318102,9.835302319002178,8.913724265758216,8.743658287290092
44,28.045095683106965,25.64831717367826,10.995254364198606,9.787913155731683,9.202408038301709,8.525701416749966
45,28.441927428281762,25.564961784060344,11.14434545435156,9.978435713157358,9.144117815287542,8.542818143864347
46,28.13839951967325,25.28879896756218,10.867396687775944,9.963690475945288,9.317388251975789,8.696492478377147
47,27.77716229916678,25.035286835611373,10.838088606077179,9.774763818227049,9.291650578599066,8.557709872476837
48,28.10107318541266,25.455381728430446,10.7700074990052,9.605056694183842,9.21790939749195,8.739119099478668
49,28.428993394297773,25.173758926737587,10.55713779543444,9.964324560959236,8.90978952342367,8.72180788344093
50,27.794843386855845,24.9701481976752,10.440002068413026,9.58245072406142,8.933211216724377,8.828842581704604
51,28.056288610351682,25.252506897163627,10.64643834865516,9.69711950047971,9.193612898976468,8.695231594449117
52,28.972564247076274,26.457579049148585,10.594147409662854,9.644910356197887,9.181685654898669,8.642297896267388
53,29.22452508661139,26.798317854605262,10.781739057913198,9.746140936918344,9.233359623793566,8.608731465395346
54,29.019462611410084,26.71096944712067,10.98401970889978,9.904637220551717,8.73917297205882,8.606707219532476
55,29.658046379938792,27.0779084847507,11.054906826128452,10.131083805880161,9.251248237180782,8.726544302727072
56,29.57287597698267,26.5026638190232,10.760574570207291,10.076027854369178,9.06843565404424,8.85968584114056
57,29.875706728889135,26.91492244302725,10.827220947524147,9.70787289873382,9.316646925245875,8.62705816952159
58,29.518573009342823,26.492320675599355,10.666070492546014,9.725521950616944,8.922655606209872,8.619557226735989
