Frame,MG284_FSPP_Lig1,MG284_FSPP_Lig2,MG285_FSPP_Lig1,MG285_FSPP_Lig2,MG286_FSPP_Lig1,MG286_FSPP_Lig2
0,26.243626485237765,21.36378172338902,6.96275880869735,9.024969674469485,4.085418042393138,6.355200236475136
1,26.391263549583556,21.75930773076974,6.932380391730592,8.972887186203138,3.7197658702421457,6.110474578028936
2,25.854668961361618,21.305395098543542,7.011320151121152,8.947434307722194,3.8767875975530637,6.0944761658975075
3,25.8328631403941,21.49905119451894,6.846345000684922,8.722680661760949,3.8465979905644834,5.786028484010942
4,25.96904922748753,21.745413145471915,6.5227913532339485,8.673395332779993,3.815262077194888,6.004505379817117
5,25.85195132883135,21.772169659872265,6.644215699044383,8.583043024050887,3.8140271675892374,5.975543724608284
6,26.23029539415541,21.63276719252645,6.677560976069163,8.675732444136607,3.896500926505643,6.202333900758072
7,26.01012016134569,21.59746959361026,6.673044301012361,8.783801570362163,3.7555984775535225,5.97708935010142
8,25.75141317306781,21.502579103231707,6.893154315465798,8.927210444780522,3.9333390363169043,6.066102315147564
9,25.91577952446395,21.640795974554347,6.746232215886613,8.748634376794348,3.789755206571339,6.122361443590378
10,26.304472673910364,21.86621812873843,6.736168516125728,8.692009740650777,3.837417237785361,5.984909501327099
11,25.519658788035148,21.170276879270332,6.824208852449812,8.599331406360468,4.159999585555963,6.191952674958325
12,25.67833015549769,21.47409546418381,6.80523386929682,8.680496507607009,3.810729955384709,5.86346455699973
13,25.81998884083745,21.874127865961054,6.738372284822027,8.712859857061297,3.910248349833029,5.834317788054479
14,26.129420844479878,21.893751504463467,6.750546089783679,8.741818808166927,4.218127328265735,6.2367886654174125
15,25.985346023767356,21.8359540021895,6.6449788684514965,8.421575370084776,3.8028585763931395,5.8650569231965095
16,26.173843651806667,21.819804604473486,6.824208634651618,8.754197518372095,4.163826120808254,6.136098133640199
17,25.70382820905392,21.65445812283851,6.89568066575939,8.567764164923744,3.8887797990999036,5.776922632040074
18,25.412731303273713,21.214384703663296,6.688695460513436,8.679472054436218,3.938281466216223,5.947460135705138
19,25.404926103403255,21.174602955433578,6.7531088570329985,8.870464083678756,3.8353010591267793,5.876863835614684
20,25.193108135793697,21.100875569476802,6.60089760192211,8.687459024318693,3.6812626025222195,5.887848878941197
21,25.941044834050455,21.1775832146302,6.8078656906817105,8.974346286315763,4.120863255860664,6.132147057065908
22,25.221398121662233,20.786094751271524,6.553482466566859,8.862034219858476,3.6838172636623563,5.971672868510735
23,25.497905036208277,21.416916251276458,6.689397397326096,8.613407861457524,3.6381553597437555,5.792852658723643
24,25.96460931840825,21.9276627556935,6.6815162241804655,8.6448138066332,3.802467812730128,5.835611529095054
25,25.43119254222345,21.26269449590101,6.865506265604753,8.84884913119449,3.8425490592378377,5.906794606287673
