Frame,MG284_GGPP_Lig1,MG284_GGPP_Lig2,MG285_GGPP_Lig1,MG285_GGPP_Lig2,MG286_GGPP_Lig1,MG286_GGPP_Lig2
0,24.724366286417766,20.70902110233022,7.08112561419051,9.52350253476985,4.695921823924011,7.761956865901883
1,25.079835171484334,21.085457510870196,7.1824666331425915,9.508843204606094,4.667813529939963,7.674729267660956
2,25.496349617863153,21.537025865599002,7.21006343760825,9.445209684407633,4.543786520820729,7.628358324482234
3,25.029618695946173,20.95254790270513,7.0868596031075874,9.585468315193694,4.537889722846483,7.63202311639886
4,26.34847277790273,22.029860341886224,7.09963696343501,9.409772440552096,4.501051602023905,7.458701972832699
5,25.144829443796638,21.239600988291695,7.3458872854028545,9.681727557619698,4.488595731610673,7.481235196032097
6,25.062565042260506,20.74034803574871,6.997089541747484,9.63262274194739,4.4338293118691965,7.736950083804159
7,25.03216839351818,21.005840273451547,7.013368832527775,9.320374500249088,4.560421153962485,7.4854539079854705
8,25.58967602109985,21.35119294394796,7.033381020848909,9.53367966441468,4.572921175861201,7.803758854432454
9,25.646055063118325,21.384175485881233,6.884012258629071,9.173816718924604,4.442180730820122,7.670807864027466
10,25.48587811366267,21.114047657791126,7.235306514150091,9.797040385011005,4.623829428086501,8.049363763669414
11,25.199337162915903,21.11903472730471,7.123028606420409,9.521568101570349,4.646905536782516,7.558376846934147
12,25.483052299954238,21.138787913873163,7.046461181168716,9.65391091243199,4.373688716186369,7.839981887924451
13,25.782982218509616,21.45909467671009,7.198103737476892,9.72271399300952,4.32572079031659,7.696183978899903
14,25.543142907815525,21.312096054161152,7.047589801982124,9.503202011348893,4.554791167604064,7.730079352823298
15,25.44741800559445,21.459989078616285,6.997723614883772,9.290787635182772,4.440699562245464,7.400833337847898
16,25.448813912090102,21.27930011016816,7.149840192628116,9.62389976071962,4.554879085260944,7.788681994716347
17,25.385510420721754,21.364630739950773,7.380680331085805,9.951854412917202,4.75074967320567,7.891805636704632
18,25.111863779275602,20.986518853851294,7.124311413444718,9.458768869172111,4.660373209271303,7.700721585692386
19,25.427027128586275,21.312588920980282,7.0417578247692285,9.415262151797377,4.490039271022175,7.689607569825865
20,25.6780176745776,21.517627520977243,7.031955980456765,9.484297598597502,4.383636697256129,7.510046560284289
21,25.406677602844038,21.397056626669247,6.93410766318269,9.26706177097349,4.507328922264561,7.53422993313821
22,25.639646150748415,21.480210658786202,7.340114360555596,9.851588107323138,4.22293813628974,7.423125134213165
23,25.016896091690626,21.08417273886184,7.114760300750665,9.458855435921006,4.5040921875629,7.602750128963388
24,25.203297653925368,20.932026854474113,6.8780055866929155,9.808584718441647,4.49769666362211,7.96154742730269
25,26.019996237657274,21.864234807606366,7.1100363138973695,9.596582015831833,4.281668448762837,7.487453918512355
26,25.244097931990414,21.02138165738418,7.251047284122613,9.698934639615013,4.3802137253323545,7.484556818799671
27,25.58463417589775,21.450353545976203,6.8721832130738205,9.270923307883647,4.5269479675926085,7.4961583728456835
28,25.60168555288405,21.443813181573645,7.282877884233239,9.658245808881036,4.505402373985059,7.6119835755220295
29,25.278045427941244,20.9610172593148,6.898546862154619,9.411999740056272,4.66350028697176,7.669771333180568
30,25.836340046752976,21.634152547450277,7.028628019391038,9.367708445969793,4.596481247174465,7.456788885737678
31,25.132299277606375,20.922953969307073,7.076938583583324,9.602837726597388,4.873282727744227,7.811704593626289
32,25.70860659844269,21.718861325827643,7.2285663167125,9.562318217348192,4.777434156884731,7.749231413428646
33,26.03465275392721,21.99282128363069,6.979296485351223,9.438062049060989,4.6601040004449175,7.679953550723125
34,25.93963645351076,21.64834040326978,7.117120465723121,9.679870158733163,4.60203800235171,7.858545888798151
35,26.119331547820615,21.655099486302703,6.955527771434686,9.564005186119864,4.46361037129347,7.862510043236947
36,25.59049474364346,21.384339020927975,6.87956462065502,9.475054398082047,4.4208086936395,7.741459758491919
37,26.182209812235858,21.902688622626112,7.1704526646976054,9.585971391963264,4.495633159989726,7.66418784880567
38,25.423306862048413,21.189839656303885,7.161854217746977,9.688216723567242,4.677784348998689,7.862222662602874
